;link_ID;date;time_interval;travel_time
872;4377906282541600514;2016-05-21;[2016-05-21 15:26:00,2016-05-21 15:28:00);100.2
873;4377906282141600514;2016-05-21;[2016-05-21 10:56:00,2016-05-21 10:58:00);5.0
874;4377906280141600514;2016-05-21;[2016-05-21 15:00:00,2016-05-21 15:02:00);63.9
875;4377906285041600514;2016-05-21;[2016-05-21 13:58:00,2016-05-21 14:00:00);3.0
876;4377906287169500514;2016-05-21;[2016-05-21 20:44:00,2016-05-21 20:46:00);32.4
877;4377906287169500514;2016-05-21;[2016-05-21 13:00:00,2016-05-21 13:02:00);27.1
878;9377906281555510514;2016-05-21;[2016-05-21 18:42:00,2016-05-21 18:44:00);5.6
879;4377906280329500514;2016-05-21;[2016-05-21 00:54:00,2016-05-21 00:56:00);33.1
880;4377906288738500514;2016-05-21;[2016-05-21 01:18:00,2016-05-21 01:20:00);6.5
881;3377906286918510514;2016-05-21;[2016-05-21 09:16:00,2016-05-21 09:18:00);13.1
882;3377906285434510514;2016-05-21;[2016-05-21 15:42:00,2016-05-21 15:44:00);3.2
883;3377906287886510514;2016-05-21;[2016-05-21 00:54:00,2016-05-21 00:56:00);34.7
884;3377906289044510514;2016-05-21;[2016-05-21 04:28:00,2016-05-21 04:30:00);4.0
885;4377906288194800514;2016-05-21;[2016-05-21 13:48:00,2016-05-21 13:50:00);11.8
886;4377906287863800514;2016-05-21;[2016-05-21 06:44:00,2016-05-21 06:46:00);8.1
887;4377906282532600514;2016-05-21;[2016-05-21 00:12:00,2016-05-21 00:14:00);2.6
888;4377906289663800514;2016-05-21;[2016-05-21 22:02:00,2016-05-21 22:04:00);7.9
889;4377906288959500514;2016-05-21;[2016-05-21 19:14:00,2016-05-21 19:16:00);8.9
890;4377906286141600514;2016-05-21;[2016-05-21 04:00:00,2016-05-21 04:02:00);1.1
891;3377906285434510514;2016-05-21;[2016-05-21 04:50:00,2016-05-21 04:52:00);1.1
892;4377906280141600514;2016-05-21;[2016-05-21 07:16:00,2016-05-21 07:18:00);7.3
893;3377906283328510514;2016-05-21;[2016-05-21 01:28:00,2016-05-21 01:30:00);6.3
894;4377906289863800514;2016-05-21;[2016-05-21 08:52:00,2016-05-21 08:54:00);29.1
895;4377906289863800514;2016-05-21;[2016-05-21 15:34:00,2016-05-21 15:36:00);12.0
896;4377906280784800514;2016-05-21;[2016-05-21 23:56:00,2016-05-21 23:58:00);38.2
897;4377906282141600514;2016-05-21;[2016-05-21 23:24:00,2016-05-21 23:26:00);5.7
898;9377906289175510514;2016-05-21;[2016-05-21 22:52:00,2016-05-21 22:54:00);3.5
899;4377906285594800514;2016-05-21;[2016-05-21 20:22:00,2016-05-21 20:24:00);6.3
900;4377906287425800514;2016-05-21;[2016-05-21 00:02:00,2016-05-21 00:04:00);15.2
901;4377906289813600514;2016-05-21;[2016-05-21 18:40:00,2016-05-21 18:42:00);3.2
902;4377906280913600514;2016-05-21;[2016-05-21 20:12:00,2016-05-21 20:14:00);3.8
903;4377906287243600514;2016-05-21;[2016-05-21 23:12:00,2016-05-21 23:14:00);14.8
904;4377906280815800514;2016-05-21;[2016-05-21 14:02:00,2016-05-21 14:04:00);72.2
905;4377906289243600514;2016-05-21;[2016-05-21 18:08:00,2016-05-21 18:10:00);2.3
906;3377906281518510514;2016-05-21;[2016-05-21 23:40:00,2016-05-21 23:42:00);3.6
907;4377906280334600514;2016-05-21;[2016-05-21 09:32:00,2016-05-21 09:34:00);20.1
908;9377906281555510514;2016-05-21;[2016-05-21 15:00:00,2016-05-21 15:02:00);5.1
909;4377906285141600514;2016-05-21;[2016-05-21 04:40:00,2016-05-21 04:42:00);1.5
910;4377906280163800514;2016-05-21;[2016-05-21 05:30:00,2016-05-21 05:32:00);74.0
911;3377906289434510514;2016-05-21;[2016-05-21 04:52:00,2016-05-21 04:54:00);0.6
912;4377906285594800514;2016-05-21;[2016-05-21 13:26:00,2016-05-21 13:28:00);16.8
913;4377906283815800514;2016-05-21;[2016-05-21 21:04:00,2016-05-21 21:06:00);4.3
914;4377906288663800514;2016-05-21;[2016-05-21 03:56:00,2016-05-21 03:58:00);2.1
915;4377906287663800514;2016-05-21;[2016-05-21 00:04:00,2016-05-21 00:06:00);21.6
916;4377906287063800514;2016-05-21;[2016-05-21 18:24:00,2016-05-21 18:26:00);23.7
917;4377906280334600514;2016-05-21;[2016-05-21 09:38:00,2016-05-21 09:40:00);19.0
918;4377906283525800514;2016-05-21;[2016-05-21 05:22:00,2016-05-21 05:24:00);78.7
919;4377906280234600514;2016-05-21;[2016-05-21 06:18:00,2016-05-21 06:20:00);1.2
920;4377906282653600514;2016-05-21;[2016-05-21 02:56:00,2016-05-21 02:58:00);9.0
921;4377906289243600514;2016-05-21;[2016-05-21 23:36:00,2016-05-21 23:38:00);1.8
922;4377906288243600514;2016-05-21;[2016-05-21 15:50:00,2016-05-21 15:52:00);5.2
923;4377906287243600514;2016-05-21;[2016-05-21 05:10:00,2016-05-21 05:12:00);4.6
924;9377906288175510514;2016-05-21;[2016-05-21 00:48:00,2016-05-21 00:50:00);9.0
925;3377906289434510514;2016-05-21;[2016-05-21 02:50:00,2016-05-21 02:52:00);1.5
926;9377906289175510514;2016-05-21;[2016-05-21 14:00:00,2016-05-21 14:02:00);5.1
927;4377906284422600514;2016-05-21;[2016-05-21 01:44:00,2016-05-21 01:46:00);8.0
928;4377906283422600514;2016-05-21;[2016-05-21 06:36:00,2016-05-21 06:38:00);1.9
929;4377906286681600514;2016-05-21;[2016-05-21 23:54:00,2016-05-21 23:56:00);1.1
930;4377906286681600514;2016-05-21;[2016-05-21 07:18:00,2016-05-21 07:20:00);1.2
931;4377906283769500514;2016-05-21;[2016-05-21 09:58:00,2016-05-21 10:00:00);2.0
932;4377906284959500514;2016-05-21;[2016-05-21 10:00:00,2016-05-21 10:02:00);4.3
933;3377906289674510514;2016-05-21;[2016-05-21 21:10:00,2016-05-21 21:12:00);4.6
934;9377906282776510514;2016-05-21;[2016-05-21 07:32:00,2016-05-21 07:34:00);1.7
935;4377906280815800514;2016-05-21;[2016-05-21 05:36:00,2016-05-21 05:38:00);17.2
936;4377906287169500514;2016-05-21;[2016-05-21 17:08:00,2016-05-21 17:10:00);39.3
937;4377906284594800514;2016-05-21;[2016-05-21 15:50:00,2016-05-21 15:52:00);440.2
938;4377906287169500514;2016-05-21;[2016-05-21 11:26:00,2016-05-21 11:28:00);32.4
939;4377906286681600514;2016-05-21;[2016-05-21 04:04:00,2016-05-21 04:06:00);1.0
940;3377906280395510514;2016-05-21;[2016-05-21 19:52:00,2016-05-21 19:54:00);22.4
941;4377906288738500514;2016-05-21;[2016-05-21 23:20:00,2016-05-21 23:22:00);6.5
942;4377906289425800514;2016-05-21;[2016-05-21 00:52:00,2016-05-21 00:54:00);23.7
943;4377906289813600514;2016-05-21;[2016-05-21 21:42:00,2016-05-21 21:44:00);1.9
944;3377906284028510514;2016-05-21;[2016-05-21 19:34:00,2016-05-21 19:36:00);22.2
945;4377906282653600514;2016-05-21;[2016-05-21 15:38:00,2016-05-21 15:40:00);10.6
946;4377906284769500514;2016-05-21;[2016-05-21 11:24:00,2016-05-21 11:26:00);2.0
947;4377906289869500514;2016-05-21;[2016-05-21 15:00:00,2016-05-21 15:02:00);7.3
948;4377906289525800514;2016-05-21;[2016-05-21 19:00:00,2016-05-21 19:02:00);2.4
949;4377906283141600514;2016-05-21;[2016-05-21 03:02:00,2016-05-21 03:04:00);3.3
950;4377906283141600514;2016-05-21;[2016-05-21 15:12:00,2016-05-21 15:14:00);3.6
951;4377906287141600514;2016-05-21;[2016-05-21 19:00:00,2016-05-21 19:02:00);9.5
952;3377906283328510514;2016-05-21;[2016-05-21 18:38:00,2016-05-21 18:40:00);15.0
953;4377906284422600514;2016-05-21;[2016-05-21 11:22:00,2016-05-21 11:24:00);6.0
954;4377906284514600514;2016-05-21;[2016-05-21 15:10:00,2016-05-21 15:12:00);68.5
955;4377906281234600514;2016-05-21;[2016-05-21 02:02:00,2016-05-21 02:04:00);1.2
956;3377906281518510514;2016-05-21;[2016-05-21 22:56:00,2016-05-21 22:58:00);4.2
957;4377906289663800514;2016-05-21;[2016-05-21 13:12:00,2016-05-21 13:14:00);20.6
958;3377906282418510514;2016-05-21;[2016-05-21 23:52:00,2016-05-21 23:54:00);5.1
959;3377906284395510514;2016-05-21;[2016-05-21 12:54:00,2016-05-21 12:56:00);11.2
960;3377906289674510514;2016-05-21;[2016-05-21 06:10:00,2016-05-21 06:12:00);5.0
961;4377906288425800514;2016-05-21;[2016-05-21 03:18:00,2016-05-21 03:20:00);5.8
962;4377906285759500514;2016-05-21;[2016-05-21 15:24:00,2016-05-21 15:26:00);78.7
963;4377906285525800514;2016-05-21;[2016-05-21 04:54:00,2016-05-21 04:56:00);4.0
964;4377906283759500514;2016-05-21;[2016-05-21 12:40:00,2016-05-21 12:42:00);8.1
965;4377906282759500514;2016-05-21;[2016-05-21 11:32:00,2016-05-21 11:34:00);10.7
966;4377906280329500514;2016-05-21;[2016-05-21 08:54:00,2016-05-21 08:56:00);53.1
967;4377906289525800514;2016-05-21;[2016-05-21 11:34:00,2016-05-21 11:36:00);2.3
968;4377906280969500514;2016-05-21;[2016-05-21 21:56:00,2016-05-21 21:58:00);2.7
969;4377906286843600514;2016-05-21;[2016-05-21 19:14:00,2016-05-21 19:16:00);19.1
970;3377906284395510514;2016-05-21;[2016-05-21 00:54:00,2016-05-21 00:56:00);6.1
971;4377906285759500514;2016-05-21;[2016-05-21 04:26:00,2016-05-21 04:28:00);16.6
972;4377906289244800514;2016-05-21;[2016-05-21 08:36:00,2016-05-21 08:38:00);7.6
973;4377906288738500514;2016-05-21;[2016-05-21 11:28:00,2016-05-21 11:30:00);6.4
974;3377906287674510514;2016-05-21;[2016-05-21 12:48:00,2016-05-21 12:50:00);59.4
975;4377906286681600514;2016-05-21;[2016-05-21 20:30:00,2016-05-21 20:32:00);1.1
976;3377906285934510514;2016-05-21;[2016-05-21 08:14:00,2016-05-21 08:16:00);38.6
977;4377906288194800514;2016-05-21;[2016-05-21 10:48:00,2016-05-21 10:50:00);19.5
978;4377906288893600514;2016-05-21;[2016-05-21 21:44:00,2016-05-21 21:46:00);54.6
979;4377906285041600514;2016-05-21;[2016-05-21 02:04:00,2016-05-21 02:06:00);4.0
980;4377906280334600514;2016-05-21;[2016-05-21 03:56:00,2016-05-21 03:58:00);18.3
981;4377906286525800514;2016-05-21;[2016-05-21 10:58:00,2016-05-21 11:00:00);3.4
982;4377906282653600514;2016-05-21;[2016-05-21 10:00:00,2016-05-21 10:02:00);10.5
983;9377906282776510514;2016-05-21;[2016-05-21 18:44:00,2016-05-21 18:46:00);1.7
984;4377906280234600514;2016-05-21;[2016-05-21 20:52:00,2016-05-21 20:54:00);1.6
985;4377906281969500514;2016-05-21;[2016-05-21 20:36:00,2016-05-21 20:38:00);1.0
986;9377906288175510514;2016-05-21;[2016-05-21 11:20:00,2016-05-21 11:22:00);18.2
987;4377906280163800514;2016-05-21;[2016-05-21 19:54:00,2016-05-21 19:56:00);41.3
988;4377906289663800514;2016-05-21;[2016-05-21 12:50:00,2016-05-21 12:52:00);43.3
989;4377906287243600514;2016-05-21;[2016-05-21 05:24:00,2016-05-21 05:26:00);12.3
990;4377906289041600514;2016-05-21;[2016-05-21 08:40:00,2016-05-21 08:42:00);29.5
991;4377906280344800514;2016-05-21;[2016-05-21 19:26:00,2016-05-21 19:28:00);1.9
992;3377906289044510514;2016-05-21;[2016-05-21 03:10:00,2016-05-21 03:12:00);6.4
993;4377906282759500514;2016-05-21;[2016-05-21 15:02:00,2016-05-21 15:04:00);12.4
994;4377906285681600514;2016-05-21;[2016-05-21 14:54:00,2016-05-21 14:56:00);8.2
995;9377906283125510514;2016-05-21;[2016-05-21 21:04:00,2016-05-21 21:06:00);38.7
996;4377906285594800514;2016-05-21;[2016-05-21 22:36:00,2016-05-21 22:38:00);4.7
997;4377906286169500514;2016-05-21;[2016-05-21 14:26:00,2016-05-21 14:28:00);11.3
998;4377906283815800514;2016-05-21;[2016-05-21 18:18:00,2016-05-21 18:20:00);4.2
999;4377906283759500514;2016-05-21;[2016-05-21 00:42:00,2016-05-21 00:44:00);7.5
